representation,prompt_group,pooling_rule,ptype,profile,layer,effect_l2_rms_over_prompts
activation,ipip_stems,final_token,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0,0.18052048981189728
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,18,6.000731468200684
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,19,6.362312316894531
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,20,6.768155574798584
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,21,7.951623916625977
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,22,8.738792419433594
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,23,9.636051177978516
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,24,10.3436279296875
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,25,11.193221092224121
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,26,12.09171199798584
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,27,12.967637062072754
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,28,13.887621879577637
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,29,15.570575714111328
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,30,19.456424713134766
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,31,37.478328704833984
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0,0.1143917515873909
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1,1.7122045755386353
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2,1.7315783500671387
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3,1.8214222192764282
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,4,1.966157078742981
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,5,2.106736898422241
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,6,2.2795183658599854
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,7,2.5592517852783203
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,8,2.8271450996398926
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,9,3.0472373962402344
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,10,3.176495313644409
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,11,3.2664730548858643
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,12,3.5382649898529053
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,13,3.7420499324798584
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,14,3.9351258277893066
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,15,4.256045818328857
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,16,4.855313301086426
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,17,5.529193878173828
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,18,6.097705364227295
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,19,6.459582805633545
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,20,6.884360313415527
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,21,8.090656280517578
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,22,8.924454689025879
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,23,9.95417594909668
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,24,10.671388626098633
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,25,11.571425437927246
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,26,12.528362274169922
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,27,13.514974594116211
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,28,14.502246856689453
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,29,16.394649505615234
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,30,20.279266357421875
activation,neutral_controls,mean_tokens,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,31,38.71588134765625
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0,0.12181423604488373
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1,1.759443998336792
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2,1.7772572040557861
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,3,1.8550410270690918
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,4,1.9809606075286865
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,5,2.101306915283203
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,6,2.2649362087249756
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,7,2.5163638591766357
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,8,2.7516918182373047
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,9,2.9393470287323
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,10,3.0557498931884766
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,11,3.17518949508667
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,12,3.43056321144104
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,13,3.690432548522949
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,14,3.8734371662139893
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,15,4.20974063873291
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,16,4.783504962921143
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,17,5.412049293518066
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,18,5.963336944580078
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,19,6.331253528594971
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,20,6.7711992263793945
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,21,7.98029899597168
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,22,8.814440727233887
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,23,9.741000175476074
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,24,10.435253143310547
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,25,11.322206497192383
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,26,12.215376853942871
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,27,13.15569019317627
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,28,14.111303329467773
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,29,15.93846321105957
activation,neutral_controls,mean_tokens,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,30,19.676406860351562
